Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
jsoup,org.jsoup.select,QueryParser,consumeSubQuery,10,5,0
jsoup,org.jsoup.select,QueryParser,findElements,31,29,0
jsoup,org.jsoup.select,QueryParser,byId,5,1,0
jsoup,org.jsoup.select,QueryParser,byClass,5,1,0
jsoup,org.jsoup.select,QueryParser,byTag,11,3,0
jsoup,org.jsoup.select,QueryParser,byAttribute,19,9,0
jsoup,org.jsoup.select,QueryParser,allElements,3,1,0
jsoup,org.jsoup.select,QueryParser,indexLessThan,3,1,0
jsoup,org.jsoup.select,QueryParser,indexGreaterThan,3,1,0
jsoup,org.jsoup.select,QueryParser,indexEquals,3,1,0
jsoup,org.jsoup.select,QueryParser,cssNthChild,31,8,2
jsoup,org.jsoup.select,QueryParser,consumeIndex,5,1,0
jsoup,org.jsoup.select,QueryParser,has,6,1,0
jsoup,org.jsoup.select,QueryParser,contains,7,2,1
jsoup,org.jsoup.select,QueryParser,containsData,6,1,0
jsoup,org.jsoup.select,QueryParser,matches,7,2,1
jsoup,org.jsoup.select,QueryParser,not,6,1,0
jsoup,org.jsoup.select,Selector,Selector,2,1,0
jsoup,org.jsoup.select,Selector,select,4,1,2
jsoup,org.jsoup.select,Selector,select,5,1,2
jsoup,org.jsoup.select,Selector,select,17,4,2
jsoup,org.jsoup.select,Selector,filterOut,14,5,2
jsoup,org.jsoup.select,Selector,selectFirst,4,1,2
jsoup,org.jsoup.select,Selector,SelectorParseException,3,1,2
jsoup,org.jsoup.select,SelectorParseException,SelectorParseException,3,1,2
jsoup,org.jsoup.select,StructuralEvaluator,matches,3,1,2
jsoup,org.jsoup.select,StructuralEvaluator,Has,3,1,1
jsoup,org.jsoup.select,StructuralEvaluator,matches,6,3,2
jsoup,org.jsoup.select,StructuralEvaluator,toString,3,1,0
jsoup,org.jsoup.select,StructuralEvaluator,Not,3,1,1
jsoup,org.jsoup.select,StructuralEvaluator,matches,3,1,2
jsoup,org.jsoup.select,StructuralEvaluator,toString,3,1,0
jsoup,org.jsoup.select,StructuralEvaluator,Parent,3,1,1
jsoup,org.jsoup.select,StructuralEvaluator,matches,10,5,2
jsoup,org.jsoup.select,StructuralEvaluator,toString,3,1,0
jsoup,org.jsoup.select,StructuralEvaluator,ImmediateParent,3,1,1
jsoup,org.jsoup.select,StructuralEvaluator,matches,5,2,2
jsoup,org.jsoup.select,StructuralEvaluator,toString,3,1,0
jsoup,org.jsoup.select,StructuralEvaluator,PreviousSibling,3,1,1
jsoup,org.jsoup.select,StructuralEvaluator,matches,9,4,2
jsoup,org.jsoup.select,StructuralEvaluator,toString,3,1,0
jsoup,org.jsoup.select,StructuralEvaluator,ImmediatePreviousSibling,3,1,1
jsoup,org.jsoup.select,StructuralEvaluator,matches,5,2,2
jsoup,org.jsoup.select,StructuralEvaluator,toString,3,1,0
jsoup,org.jsoup.select,Root,matches,3,1,2
jsoup,org.jsoup.select,Has,Has,3,1,1
jsoup,org.jsoup.select,Has,matches,6,3,2
jsoup,org.jsoup.select,Has,toString,3,1,0
jsoup,org.jsoup.select,Not,Not,3,1,1
jsoup,org.jsoup.select,Not,matches,3,1,2
jsoup,org.jsoup.select,Not,toString,3,1,0
jsoup,org.jsoup.select,Parent,Parent,3,1,1
jsoup,org.jsoup.select,Parent,matches,10,5,2
jsoup,org.jsoup.select,Parent,toString,3,1,0
jsoup,org.jsoup.select,ImmediateParent,ImmediateParent,3,1,1
jsoup,org.jsoup.select,ImmediateParent,matches,5,2,2
jsoup,org.jsoup.select,ImmediateParent,toString,3,1,0
jsoup,org.jsoup.select,PreviousSibling,PreviousSibling,3,1,1
jsoup,org.jsoup.select,PreviousSibling,matches,9,4,2
jsoup,org.jsoup.select,PreviousSibling,toString,3,1,0
jsoup,org.jsoup.select,ImmediatePreviousSibling,ImmediatePreviousSibling,3,1,1
jsoup,org.jsoup.select,ImmediatePreviousSibling,matches,5,2,2
jsoup,org.jsoup.select,ImmediatePreviousSibling,toString,3,1,0
jsoup,org.jsoup.select,CssTest,initClass,23,3,0
jsoup,org.jsoup.select,CssTest,init,3,1,0
jsoup,org.jsoup.select,CssTest,firstChild,4,1,0
jsoup,org.jsoup.select,CssTest,lastChild,4,1,0
jsoup,org.jsoup.select,CssTest,nthChild_simple,5,2,0
jsoup,org.jsoup.select,CssTest,nthOfType_unknownTag,5,2,0
jsoup,org.jsoup.select,CssTest,nthLastChild_simple,5,2,0
jsoup,org.jsoup.select,CssTest,nthOfType_simple,5,2,0
jsoup,org.jsoup.select,CssTest,nthLastOfType_simple,5,2,0
jsoup,org.jsoup.select,CssTest,nthChild_advanced,12,1,0
jsoup,org.jsoup.select,CssTest,nthOfType_advanced,12,1,0
jsoup,org.jsoup.select,CssTest,nthLastChild_advanced,12,1,0
jsoup,org.jsoup.select,CssTest,nthLastOfType_advanced,12,1,0
jsoup,org.jsoup.select,CssTest,firstOfType,3,1,0
jsoup,org.jsoup.select,CssTest,lastOfType,3,1,0
jsoup,org.jsoup.select,CssTest,empty,7,1,0
jsoup,org.jsoup.select,CssTest,onlyChild,6,1,0
jsoup,org.jsoup.select,CssTest,onlyOfType,11,1,0
jsoup,org.jsoup.select,CssTest,check,7,2,2
jsoup,org.jsoup.select,CssTest,root,10,1,0
jsoup,org.jsoup.select,ElementsTest,filter,8,1,0
jsoup,org.jsoup.select,ElementsTest,attributes,16,1,0
jsoup,org.jsoup.select,ElementsTest,hasAttr,6,1,0
jsoup,org.jsoup.select,ElementsTest,hasAbsAttr,9,1,0
jsoup,org.jsoup.select,ElementsTest,attr,5,1,0
jsoup,org.jsoup.select,ElementsTest,absAttr,9,1,0
jsoup,org.jsoup.select,ElementsTest,classes,11,1,0
jsoup,org.jsoup.select,ElementsTest,hasClassCaseInsensitive,12,1,0
jsoup,org.jsoup.select,ElementsTest,text,5,1,0
jsoup,org.jsoup.select,ElementsTest,hasText,6,1,0
jsoup,org.jsoup.select,ElementsTest,html,5,1,0
jsoup,org.jsoup.select,ElementsTest,outerHtml,5,1,0
jsoup,org.jsoup.select,ElementsTest,setHtml,8,1,0
jsoup,org.jsoup.select,ElementsTest,val,11,1,0
jsoup,org.jsoup.select,ElementsTest,before,5,1,0
jsoup,org.jsoup.select,ElementsTest,after,5,1,0
jsoup,org.jsoup.select,ElementsTest,wrap,6,1,0
jsoup,org.jsoup.select,ElementsTest,wrapDiv,6,1,0
jsoup,org.jsoup.select,ElementsTest,unwrap,6,1,0
jsoup,org.jsoup.select,ElementsTest,unwrapP,6,1,0
jsoup,org.jsoup.select,ElementsTest,unwrapKeepsSpace,6,1,0
jsoup,org.jsoup.select,ElementsTest,empty,6,1,0
jsoup,org.jsoup.select,ElementsTest,remove,6,1,0
jsoup,org.jsoup.select,ElementsTest,eq,6,1,0
jsoup,org.jsoup.select,ElementsTest,is,7,1,0
jsoup,org.jsoup.select,ElementsTest,parents,8,1,0
jsoup,org.jsoup.select,ElementsTest,not,9,1,0
jsoup,org.jsoup.select,ElementsTest,tagNameSet,5,1,0
jsoup,org.jsoup.select,ElementsTest,traverse,14,1,0
jsoup,org.jsoup.select,ElementsTest,head,3,1,2
jsoup,org.jsoup.select,ElementsTest,tail,3,1,2
jsoup,org.jsoup.select,ElementsTest,forms,11,1,0
jsoup,org.jsoup.select,ElementsTest,classWithHyphen,6,1,0
jsoup,org.jsoup.select,ElementsTest,siblings,35,1,0
jsoup,org.jsoup.select,ElementsTest,eachText,16,1,0
jsoup,org.jsoup.select,ElementsTest,eachAttr,15,1,0
jsoup,org.jsoup.select,QueryParserTest,testOrGetsCorrectPrecedence,13,2,0
jsoup,org.jsoup.select,QueryParserTest,testParsesMultiCorrectly,12,1,0
jsoup,org.jsoup.select,QueryParserTest,exceptionOnUncloseAttribute,3,1,0
jsoup,org.jsoup.select,QueryParserTest,testParsesSingleQuoteInContains,3,1,0
jsoup,org.jsoup.select,SelectorTest,testByTag,9,1,0
jsoup,org.jsoup.select,SelectorTest,testById,8,1,0
jsoup,org.jsoup.select,SelectorTest,testByClass,10,1,0
jsoup,org.jsoup.select,SelectorTest,testByClassCaseInsensitive,8,1,0
jsoup,org.jsoup.select,SelectorTest,testByAttribute,30,1,0
jsoup,org.jsoup.select,SelectorTest,testNamespacedTag,17,1,0
jsoup,org.jsoup.select,SelectorTest,testWildcardNamespacedTag,17,1,0
jsoup,org.jsoup.select,SelectorTest,testByAttributeStarting,11,1,0
jsoup,org.jsoup.select,SelectorTest,testByAttributeRegex,8,1,0
jsoup,org.jsoup.select,SelectorTest,testByAttributeRegexCharacterClass,7,1,0
jsoup,org.jsoup.select,SelectorTest,testByAttributeRegexCombined,6,1,0
jsoup,org.jsoup.select,SelectorTest,testCombinedWithContains,7,1,0
jsoup,org.jsoup.select,SelectorTest,testAllElements,9,1,0
jsoup,org.jsoup.select,SelectorTest,testAllWithClass,6,1,0
jsoup,org.jsoup.select,SelectorTest,testGroupOr,15,1,0
jsoup,org.jsoup.select,SelectorTest,testGroupOrAttribute,8,1,0
jsoup,org.jsoup.select,SelectorTest,descendant,16,1,0
jsoup,org.jsoup.select,SelectorTest,and,16,1,0
jsoup,org.jsoup.select,SelectorTest,deeperDescendant,11,1,0
jsoup,org.jsoup.select,SelectorTest,parentChildElement,11,1,0
jsoup,org.jsoup.select,SelectorTest,parentWithClassChild,12,1,0
jsoup,org.jsoup.select,SelectorTest,parentChildStar,9,1,0
jsoup,org.jsoup.select,SelectorTest,multiChildDescent,7,1,0
jsoup,org.jsoup.select,SelectorTest,caseInsensitive,8,1,0
jsoup,org.jsoup.select,SelectorTest,adjacentSiblings,8,1,0
jsoup,org.jsoup.select,SelectorTest,adjacentSiblingsWithId,7,1,0
jsoup,org.jsoup.select,SelectorTest,notAdjacent,6,1,0
jsoup,org.jsoup.select,SelectorTest,mixCombinator,8,1,0
jsoup,org.jsoup.select,SelectorTest,mixCombinatorGroup,9,1,0
jsoup,org.jsoup.select,SelectorTest,generalSiblings,7,1,0
jsoup,org.jsoup.select,SelectorTest,testCharactersInIdAndClass,12,1,0
jsoup,org.jsoup.select,SelectorTest,testSupportsLeadingCombinator,12,1,0
jsoup,org.jsoup.select,SelectorTest,testPseudoLessThan,8,1,0
jsoup,org.jsoup.select,SelectorTest,testPseudoGreaterThan,7,1,0
jsoup,org.jsoup.select,SelectorTest,testPseudoEquals,11,1,0
jsoup,org.jsoup.select,SelectorTest,testPseudoBetween,6,1,0
jsoup,org.jsoup.select,SelectorTest,testPseudoCombined,6,1,0
jsoup,org.jsoup.select,SelectorTest,testPseudoHas,24,1,0
jsoup,org.jsoup.select,SelectorTest,testNestedHas,14,1,0
jsoup,org.jsoup.select,SelectorTest,testPseudoContains,19,1,0
jsoup,org.jsoup.select,SelectorTest,testPsuedoContainsWithParentheses,9,1,0
jsoup,org.jsoup.select,SelectorTest,containsOwn,9,1,0
jsoup,org.jsoup.select,SelectorTest,testMatches,20,1,0
jsoup,org.jsoup.select,SelectorTest,matchesOwn,7,1,0
jsoup,org.jsoup.select,SelectorTest,testRelaxedTags,9,1,0
jsoup,org.jsoup.select,SelectorTest,notParas,11,1,0
jsoup,org.jsoup.select,SelectorTest,notAll,7,1,0
jsoup,org.jsoup.select,SelectorTest,notClass,6,1,0
jsoup,org.jsoup.select,SelectorTest,handlesCommasInSelector,10,1,0
jsoup,org.jsoup.select,SelectorTest,selectSupplementaryCharacter,6,1,0
jsoup,org.jsoup.select,SelectorTest,selectClassWithSpace,14,1,0
jsoup,org.jsoup.select,SelectorTest,selectSameElements,8,1,0
jsoup,org.jsoup.select,SelectorTest,attributeWithBrackets,8,1,0
jsoup,org.jsoup.select,SelectorTest,containsData,21,1,0
jsoup,org.jsoup.select,SelectorTest,containsWithQuote,7,1,0
jsoup,org.jsoup.select,SelectorTest,selectFirst,5,1,0
jsoup,org.jsoup.select,SelectorTest,selectFirstWithAnd,5,1,0
jsoup,org.jsoup.select,SelectorTest,selectFirstWithOr,5,1,0
jsoup,org.jsoup.select,SelectorTest,matchText,11,1,0
jsoup,org.jsoup.select,SelectorTest,splitOnBr,9,1,0
jsoup,org.jsoup.select,SelectorTest,matchTextAttributes,6,1,0
jsoup,org.jsoup.select,SelectorTest,findBetweenSpan,6,1,0
jsoup,org.jsoup.select,TraversorTest,filterVisit,16,1,0
jsoup,org.jsoup.select,TraversorTest,head,4,1,2
jsoup,org.jsoup.select,TraversorTest,tail,4,1,2
jsoup,org.jsoup.select,TraversorTest,filterSkipChildren,16,1,0
jsoup,org.jsoup.select,TraversorTest,head,4,1,2
jsoup,org.jsoup.select,TraversorTest,tail,4,1,2
jsoup,org.jsoup.select,TraversorTest,filterSkipEntirely,17,2,0
jsoup,org.jsoup.select,TraversorTest,head,5,2,2
jsoup,org.jsoup.select,TraversorTest,tail,4,1,2
jsoup,org.jsoup.select,TraversorTest,filterRemove,13,1,0
jsoup,org.jsoup.select,TraversorTest,head,3,1,2
jsoup,org.jsoup.select,TraversorTest,tail,3,1,2
jsoup,org.jsoup.select,TraversorTest,filterStop,16,1,0
jsoup,org.jsoup.select,TraversorTest,head,4,1,2
jsoup,org.jsoup.select,TraversorTest,tail,4,1,2
jsoup,org.jsoup.integration,Benchmark,run,12,1,3
jsoup,org.jsoup.integration,Benchmark,time,8,2,2
jsoup,org.jsoup.integration,Benchmark,print,3,1,2
jsoup,org.jsoup.integration,ConnectIT,canInterruptBodyStringRead,22,1,0
jsoup,org.jsoup.integration,ConnectIT,run,9,1,0
jsoup,org.jsoup.integration,ConnectIT,canInterruptDocumentRead,21,1,0
jsoup,org.jsoup.integration,ConnectIT,run,9,1,0
jsoup,org.jsoup.integration,ConnectIT,totalTimeout,16,1,0
jsoup,org.jsoup.integration,ConnectIT,slowReadOk,5,1,0
jsoup,org.jsoup.integration,ConnectIT,infiniteReadSupported,5,1,0
jsoup,org.jsoup.integration,ConnectTest,setUp,4,1,0
jsoup,org.jsoup.integration,ConnectTest,tearDown,3,1,0
jsoup,org.jsoup.integration,ConnectTest,canConnectToLocalServer,6,1,0
jsoup,org.jsoup.integration,ConnectTest,fetchURl,4,1,0
jsoup,org.jsoup.integration,ConnectTest,fetchURIWithWhitespace,5,1,0
jsoup,org.jsoup.integration,ConnectTest,exceptOnUnsupportedProtocol,14,1,0
jsoup,org.jsoup.integration,ConnectTest,ihVal,4,1,2
jsoup,org.jsoup.integration,ConnectTest,throwsExceptionOn404,17,1,0
jsoup,org.jsoup.integration,ConnectTest,ignoresExceptionIfSoConfigured,8,1,0
jsoup,org.jsoup.integration,ConnectTest,doesPost,9,1,0
jsoup,org.jsoup.integration,ConnectTest,doesPostMultipartWithoutInputstream,7,1,0
jsoup,org.jsoup.integration,ConnectTest,sendsRequestBodyJsonWithData,8,1,0
jsoup,org.jsoup.integration,ConnectTest,sendsRequestBodyJsonWithoutData,7,1,0
jsoup,org.jsoup.integration,ConnectTest,sendsRequestBody,7,1,0
jsoup,org.jsoup.integration,ConnectTest,sendsRequestBodyWithUrlParams,7,1,0
jsoup,org.jsoup.integration,ConnectTest,doesGet,8,1,0
jsoup,org.jsoup.integration,ConnectTest,doesPut,7,1,0
jsoup,org.jsoup.integration,ConnectTest,postFiles,16,1,0
jsoup,org.jsoup.integration,ConnectTest,multipleParsesOkAfterBufferUp,7,1,0
jsoup,org.jsoup.integration,ConnectTest,bodyAfterParseThrowsValidationError,5,1,0
jsoup,org.jsoup.integration,ConnectTest,bodyAndBytesAvailableBeforeParse,9,1,0
jsoup,org.jsoup.integration,ConnectTest,parseParseThrowsValidates,6,1,0
jsoup,org.jsoup.integration,ConnectTest,multiCookieSet,9,1,0
jsoup,org.jsoup.integration,ConnectTest,supportsDeflate,6,1,0
jsoup,org.jsoup.integration,ConnectTest,handlesEmptyStreamDuringParseRead,12,1,0
jsoup,org.jsoup.integration,ConnectTest,handlesEmtpyStreamDuringBufferedRead,11,1,0
jsoup,org.jsoup.integration,ConnectTest,handlesRedirect,6,1,0
jsoup,org.jsoup.integration,ConnectTest,handlesEmptyRedirect,11,1,0
jsoup,org.jsoup.integration,ConnectTest,doesNotPostFor302,6,1,0
jsoup,org.jsoup.integration,ConnectTest,doesPostFor307,6,1,0
jsoup,org.jsoup.integration,ConnectTest,getUtf8Bom,7,1,0
jsoup,org.jsoup.integration,ConnectTest,testBinaryThrowsExceptionWhenTypeIgnored,15,1,0
jsoup,org.jsoup.integration,ConnectTest,testBinaryResultThrows,14,1,0
jsoup,org.jsoup.integration,ConnectTest,testBinaryContentTypeThrowsException,14,1,0
jsoup,org.jsoup.integration,ConnectTest,canFetchBinaryAsBytes,5,1,0
jsoup,org.jsoup.integration,ParseTest,testSmhBizArticle,8,1,0
jsoup,org.jsoup.integration,ParseTest,testNewsHomepage,12,1,0
jsoup,org.jsoup.integration,ParseTest,testGoogleSearchIpod,9,1,0
jsoup,org.jsoup.integration,ParseTest,testBinaryThrowsException,12,1,0
jsoup,org.jsoup.integration,ParseTest,testYahooJp,8,1,0
jsoup,org.jsoup.integration,ParseTest,testBaidu,14,1,0
jsoup,org.jsoup.integration,ParseTest,testBaiduVariant,6,1,0
jsoup,org.jsoup.integration,ParseTest,testHtml5Charset,14,1,0
jsoup,org.jsoup.integration,ParseTest,testBrokenHtml5CharsetWithASingleDoubleQuote,5,1,0
jsoup,org.jsoup.integration,ParseTest,testNytArticle,6,1,0
jsoup,org.jsoup.integration,ParseTest,testYahooArticle,6,1,0
jsoup,org.jsoup.integration,ParseTest,testLowercaseUtf8Charset,7,1,0
jsoup,org.jsoup.integration,ParseTest,getFile,9,1,1
jsoup,org.jsoup.integration,ParseTest,inputStreamFrom,8,1,1
jsoup,org.jsoup.integration,TestServer,TestServer,2,1,0
jsoup,org.jsoup.integration,TestServer,start,13,2,0
jsoup,org.jsoup.integration,TestServer,stop,13,2,0
jsoup,org.jsoup.integration,TestServer,map,9,2,1
jsoup,org.jsoup.integration,UrlConnectTest,fetchBaidu,8,1,0
jsoup,org.jsoup.integration,UrlConnectTest,exceptOnUnknownContentType,16,1,0
jsoup,org.jsoup.integration,UrlConnectTest,ignoresContentTypeIfSoConfigured,4,1,0
jsoup,org.jsoup.integration,UrlConnectTest,ihVal,3,1,2
jsoup,org.jsoup.integration,UrlConnectTest,followsTempRedirect,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,followsNewTempRedirect,6,1,0
jsoup,org.jsoup.integration,UrlConnectTest,postRedirectsFetchWithGet,6,1,0
jsoup,org.jsoup.integration,UrlConnectTest,followsRedirectToHttps,6,1,0
jsoup,org.jsoup.integration,UrlConnectTest,followsRelativeRedirect,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,followsRelativeDotRedirect,6,1,0
jsoup,org.jsoup.integration,UrlConnectTest,followsRelativeDotRedirect2,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,followsRedirectsWithWithespaces,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,gracefullyHandleBrokenLocationRedirect,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,ignores500tExceptionIfSoConfigured,8,1,0
jsoup,org.jsoup.integration,UrlConnectTest,ignores500WithNoContentExceptionIfSoConfigured,7,1,0
jsoup,org.jsoup.integration,UrlConnectTest,ignores200WithNoContentExceptionIfSoConfigured,7,1,0
jsoup,org.jsoup.integration,UrlConnectTest,handles200WithNoContent,10,1,0
jsoup,org.jsoup.integration,UrlConnectTest,doesntRedirectIfSoConfigured,6,1,0
jsoup,org.jsoup.integration,UrlConnectTest,redirectsResponseCookieToNextResponse,7,1,0
jsoup,org.jsoup.integration,UrlConnectTest,maximumRedirects,11,1,0
jsoup,org.jsoup.integration,UrlConnectTest,handlesDodgyCharset,9,1,0
jsoup,org.jsoup.integration,UrlConnectTest,maxBodySize,14,1,0
jsoup,org.jsoup.integration,UrlConnectTest,testUnsafeFail,4,1,0
jsoup,org.jsoup.integration,UrlConnectTest,testSNIFail,4,1,0
jsoup,org.jsoup.integration,UrlConnectTest,shouldWorkForCharsetInExtraAttribute,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,shouldSelectFirstCharsetOnWeirdMultileCharsetsInMetaTags,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,shouldParseBrokenHtml5MetaCharsetTagCorrectly,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,shouldEmptyMetaCharsetCorrectly,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,shouldWorkForDuplicateCharsetInTag,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,baseHrefCorrectAfterHttpEquiv,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,postHtmlFile,19,1,0
jsoup,org.jsoup.integration,UrlConnectTest,handles201Created,4,1,0
jsoup,org.jsoup.integration,UrlConnectTest,fetchToW3c,9,1,0
jsoup,org.jsoup.integration,UrlConnectTest,fetchHandlesXml,8,1,0
jsoup,org.jsoup.integration,UrlConnectTest,fetchHandlesXmlAsHtmlWhenParserSet,8,1,0
jsoup,org.jsoup.integration,UrlConnectTest,combinesSameHeadersWithComma,12,1,0
jsoup,org.jsoup.integration,UrlConnectTest,sendHeadRequest,9,1,0
jsoup,org.jsoup.integration,UrlConnectTest,fetchViaHttpProxy,6,1,0
jsoup,org.jsoup.integration,UrlConnectTest,fetchViaHttpProxySetByArgument,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,invalidProxyFails,11,1,0
jsoup,org.jsoup.integration,UrlConnectTest,proxyGetAndSet,9,1,0
jsoup,org.jsoup.integration,UrlConnectTest,throwsIfRequestBodyForGet,11,1,0
jsoup,org.jsoup.integration,UrlConnectTest,canSpecifyResponseCharset,24,1,0
jsoup,org.jsoup.integration,UrlConnectTest,handlesUnescapedRedirects,10,1,0
jsoup,org.jsoup.integration,UrlConnectTest,handlesEscapesInRedirecct,6,1,0
jsoup,org.jsoup.integration,UrlConnectTest,handlesUt8fInUrl,8,1,0
jsoup,org.jsoup.integration,UrlConnectTest,inWildUtfRedirect,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,inWildUtfRedirect2,5,1,0
jsoup,org.jsoup.integration,UrlConnectTest,handlesEscapedRedirectUrls,6,1,0
jsoup,org.jsoup.integration,UrlConnectTest,handlesUnicodeInQuery,6,1,0
jsoup,org.jsoup.integration,UrlConnectTest,handlesSuperDeepPage,8,1,0
jsoup,org.jsoup.integration,UrlConnectTest,handles966,4,1,0
jsoup,org.jsoup.integration.servlets,BaseServlet,doGet,3,1,2
jsoup,org.jsoup.integration.servlets,BaseServlet,doPost,3,1,2
jsoup,org.jsoup.integration.servlets,BaseServlet,doPut,3,1,2
jsoup,org.jsoup.integration.servlets,Deflateservlet,doGet,9,1,2
jsoup,org.jsoup.integration.servlets,Deflateservlet,main,4,1,1
jsoup,org.jsoup.integration.servlets,EchoServlet,doGet,3,1,2
jsoup,org.jsoup.integration.servlets,EchoServlet,doPost,3,1,2
jsoup,org.jsoup.integration.servlets,EchoServlet,doPut,3,1,2
jsoup,org.jsoup.integration.servlets,EchoServlet,doIt,45,8,2
jsoup,org.jsoup.integration.servlets,EchoServlet,write,3,1,3
jsoup,org.jsoup.integration.servlets,EchoServlet,main,4,1,1
jsoup,org.jsoup.integration.servlets,EchoServlet,maybeEnableMultipart,7,2,1
jsoup,org.jsoup.integration.servlets,FileServlet,doGet,16,3,2
jsoup,org.jsoup.integration.servlets,FileServlet,urlTo,3,1,1
jsoup,org.jsoup.integration.servlets,FileServlet,doPost,3,1,2
jsoup,org.jsoup.integration.servlets,HelloServlet,doGet,6,1,2
jsoup,org.jsoup.integration.servlets,InterruptedServlet,doGet,12,2,2
jsoup,org.jsoup.integration.servlets,RedirectServlet,doGet,13,4,2
jsoup,org.jsoup.integration.servlets,RedirectServlet,doPost,3,1,2
jsoup,org.jsoup.integration.servlets,SlowRider,doGet,25,6,2
jsoup,org.jsoup.integration.servlets,SlowRider,pause,9,1,1
jsoup,org.jsoup.integration.servlets,SlowRider,main,4,1,1
